mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.4615901470184326,0.014440645325783086,0.005419635772705078,0.0014076690162427203,0.05,5,5,100,1.0,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",-18.609042625520008,-18.6805613136744,-20.05286813887335,-20.476875250771872,-20.322843141258424,-19.62843809401961,0.8148401503949443,68
0.8791159629821778,0.017889183401556867,0.005821609497070312,0.0017145051495937754,0.05,5,5,200,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.8}",-13.269297098839003,-15.043218009121423,-16.083752983991666,-17.479888901477576,-17.540898174418828,-15.8834110335697,1.6047216633412489,37
0.9091696262359619,0.019158415771632718,0.006621074676513672,0.0038505222132480883,0.05,5,5,200,1.0,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 1.0}",-16.900979960749854,-16.80587293638977,-18.173924584288702,-18.649145568461446,-18.130999200010113,-17.732184449979975,0.7408048551452088,57
1.303029727935791,0.02667441226369607,0.011315488815307617,0.0023221509437388204,0.05,5,5,300,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",-12.94294060840121,-14.58328440030809,-15.698113493529467,-17.114569699965156,-17.07628342281856,-15.483038325004497,1.5816595987889064,28
1.3293913841247558,0.02192249664227304,0.002318572998046875,0.002283799900387914,0.05,5,5,300,1.0,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",-16.464653601220256,-16.52263255935718,-17.669173062741958,-18.217351776251537,-17.763917688387476,-17.327545737591684,0.7058827889491869,48
0.4409638404846191,0.025546983171221904,0.0071719646453857425,0.006195988594817482,0.05,5,10,100,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",-15.637962803219567,-17.19406386154739,-18.04819402830467,-19.374703667280507,-19.952156293704284,-18.041416130811285,1.5442294732991813,58
0.44141016006469724,0.007501656680063065,0.007619285583496093,0.004298964100081131,0.05,5,10,100,1.0,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",-18.655116737505452,-18.455468959571625,-19.685359702019827,-20.494385894141253,-20.001951251139964,-19.45845650887562,0.7837550762207237,65
0.8577864646911622,0.013553240683973065,0.006803131103515625,0.004243566526584888,0.05,5,10,200,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.8}",-13.502096120082175,-14.3923152968052,-15.751377077413327,-16.607979314307286,-17.76871533728326,-15.604496629178248,1.523277090035846,32
0.8923933982849122,0.028560357433640864,0.0052643299102783205,0.006252204261016566,0.05,5,10,200,1.0,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 1.0}",-16.737113251646445,-16.555517392521057,-17.51383523905035,-18.589780385814276,-18.0351757198293,-17.486284397772287,0.7677667291777159,53
1.3123579502105713,0.015377744947903546,0.010565185546875,0.005238715747116581,0.05,5,10,300,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 0.8}",-13.155146970242596,-14.028668470421634,-15.289834211224715,-16.104105168746674,-17.32430883013502,-15.180412730154128,1.4757836906025756,25
1.3155665397644043,0.03681854595868741,0.005034780502319336,0.004508011000130503,0.05,5,10,300,1.0,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 1.0}",-16.260643417259207,-16.149335471441866,-17.105183376015194,-18.24880065388614,-17.772604079810435,-17.107313399682567,0.8222142236313058,44
0.7684586048126221,0.01706494179447089,0.00845193862915039,0.0038042601945999675,0.05,10,2,100,0.8,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",-24.123101058661735,-27.959280038941454,-29.59824183291912,-31.406916367033563,-25.715191985210684,-27.76054625655331,2.612551120771593,103
0.8846327781677246,0.01907345279476079,0.008377981185913087,0.002253122890819021,0.05,10,2,100,1.0,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",-41.22391975903213,-43.14482181985557,-41.84374160257823,-47.107769397910175,-37.71800761089129,-42.20765203805348,3.037976445744001,127
1.5136083602905273,0.024527932952058157,0.012273406982421875,0.007326599395743649,0.05,10,2,200,0.8,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",-23.601264196141567,-27.601364353852507,-29.09057473954029,-31.069778263524753,-25.143334812424015,-27.30126327309663,2.6773139459745203,96
1.7677019596099854,0.04077216007644136,0.01096048355102539,0.0043861289784409615,0.05,10,2,200,1.0,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",-41.02204900118448,-43.18233318986977,-41.75134337029676,-47.15071246782697,-37.757238669887776,-42.17273533981315,3.0593399677011806,126
2.2483188629150392,0.041701593850407156,0.012411117553710938,0.0031161853892038047,0.05,10,2,300,0.8,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",-23.597242944306142,-27.596880257113742,-29.0859602523357,-31.065645259795758,-25.13745033258157,-27.29663580922658,2.67749324635016,95
2.6159972667694094,0.044463788365862796,0.0183866024017334,0.005905412497525479,0.05,10,2,300,1.0,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",-41.02075259450227,-43.18198211009456,-41.750771615143044,-47.15061831876816,-37.7571708148616,-42.172259090673926,3.0594190483119275,125
0.6433792591094971,0.028058903419552347,0.010631561279296875,0.006484590981216654,0.05,10,5,100,0.8,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",-23.541700586415892,-25.303717871346773,-25.954154657354486,-27.294907421668633,-24.383964809831646,-25.29568906932348,1.2913738526201473,81
0.7415797710418701,0.019750887510247717,0.0055294036865234375,0.00476208332518766,0.05,10,5,100,1.0,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",-31.734604538785206,-37.124074340104215,-33.79609313953877,-39.88799104266223,-30.561093211444618,-34.620771254507005,3.4496715424128497,112
1.2860414505004882,0.017099711025083706,0.010089111328125,0.011107746305677107,0.05,10,5,200,0.8,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.8}",-22.926828899359027,-24.802419404431387,-25.305533571189834,-26.782138492001767,-23.768923316986346,-24.71716873679367,1.320759406879388,80
1.5546857357025146,0.038244818663482116,0.008365392684936523,0.005352314310839589,0.05,10,5,200,1.0,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 1.0}",-31.342729961929216,-36.955695072165206,-33.49835737334526,-39.69574717989881,-30.164446577806103,-34.331395233028914,3.539851825406949,111
2.054106283187866,0.03331511269776725,0.009499025344848634,0.00658228708323596,0.05,10,5,300,0.8,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",-22.918181360421165,-24.790308687872905,-25.28917640079354,-26.768987072402712,-23.765323200391517,-24.706395344376368,1.317898772899904,79
2.2869239330291746,0.040628267346139266,0.026465940475463866,0.003353358196186556,0.05,10,5,300,1.0,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",-31.33937949263438,-36.95451380828125,-33.495394125310746,-39.69510045469804,-30.16173332801812,-34.32922424178851,3.54082469613373,110
0.5567866802215576,0.011689391841619854,0.011013984680175781,0.007813077391383932,0.05,10,10,100,0.8,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",-18.16456815258587,-20.30869464692016,-20.458870214202896,-22.844899732853253,-20.259068508399608,-20.40722025099236,1.4836504738625838,72
0.6408802032470703,0.009781507926253572,0.009378623962402344,0.004915162092108197,0.05,10,10,100,1.0,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",-24.114655352604423,-27.577356762888556,-26.458566560406926,-28.575016143317907,-25.819994768862784,-26.509117917616116,1.5244649447338943,91
1.2104419231414796,0.039940334008424706,0.008710956573486328,0.006734498350694025,0.05,10,10,200,0.8,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.8}",-17.29224865691522,-19.433227024527817,-19.273759753485866,-22.055118010151954,-19.29413806254933,-19.46969830152604,1.5163261846140248,66
1.4143197536468506,0.028463040427726623,0.00877680778503418,0.005671189957354254,0.05,10,10,200,1.0,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 1.0}",-23.49316394239078,-27.101751277771818,-25.6774531570135,-28.252557780273804,-25.22399136524253,-25.949783504538487,1.6288472510539562,86
1.8026657104492188,0.027576647750708363,0.010191011428833007,0.009321662111615973,0.05,10,10,300,0.8,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 0.8}",-17.248906325569912,-19.387126271573415,-19.21613902596803,-22.001746947506387,-19.255619797970684,-19.421907673717687,1.5131891935635113,64
2.0001609325408936,0.018784001523348946,0.009820318222045899,0.00727367573614664,0.05,10,10,300,1.0,"{'learning_rate': 0.05, 'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 1.0}",-23.481903169772714,-27.0884469432327,-25.65948670623669,-28.24017293032813,-25.222351236896465,-25.93847219729334,1.6276155382561739,85
0.32674212455749513,0.015486168938600078,0.006239557266235351,0.006153345062027944,0.1,3,2,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",-12.807378031103818,-14.771091625520311,-16.446941903804962,-15.800853716177189,-15.413895211631308,-15.048032097647518,1.2453731588792065,23
0.32415046691894533,0.016254740361894417,0.0038554191589355467,0.004731069817613615,0.1,3,2,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",-14.355469260842028,-15.712130810968478,-16.621917409961043,-15.759719466941961,-14.87289669503867,-15.464426728750436,0.7833306118208834,26
0.6432177066802979,0.011517527921907878,0.005478668212890625,0.006034406401157757,0.1,3,2,200,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",-9.873394481333849,-12.190646422501864,-14.794435038326565,-13.254470383684987,-13.625440020253238,-12.7476772692201,1.6606209069081812,11
0.6495453357696533,0.026169695521033785,0.007373905181884766,0.006346955238102186,0.1,3,2,200,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",-11.940063145068633,-13.171252441350513,-14.356343415924561,-12.927697723993516,-13.194777495140622,-13.11802684429557,0.7701915617415367,13
1.0163587570190429,0.030228625409709647,0.0020031452178955076,0.004006290435791015,0.1,3,2,300,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",-9.442222806653442,-11.51985600141107,-13.995126117156072,-12.287439892799469,-12.74030272884598,-11.996989509373206,1.5089012665236474,2
0.9759269714355469,0.028912670371573267,0.0062500953674316405,0.007658002751256315,0.1,3,2,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",-11.11708339024444,-12.496930980026624,-13.618979556743234,-11.846825673576257,-12.58194188061424,-12.332352296240959,0.8315534169793309,4
0.34452176094055176,0.01278065515490016,0.005213117599487305,0.006662314373392723,0.1,3,5,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",-12.730166952002536,-14.783710540749398,-16.280191382102583,-15.873350696821662,-15.389586836645814,-15.0114012816644,1.2451250995448382,22
0.3228748798370361,0.01110845616154194,0.005499982833862304,0.0057832065623857325,0.1,3,5,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",-14.321550451476702,-15.798975924442875,-16.984036591007705,-15.680098052648244,-14.9111659990536,-15.539165403725823,0.9002206052134342,31
0.6437264919281006,0.01799836925431358,0.006150579452514649,0.006584735536575392,0.1,3,5,200,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.8}",-10.036084236040887,-12.006065245587394,-14.816949390990425,-13.274848917268065,-13.20082883187687,-12.666955324352728,1.5896721931547102,7
0.6401010990142822,0.012703174848647166,0.0035170555114746095,0.002994340357861084,0.1,3,5,200,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 1.0}",-12.094959121431344,-13.244224441300288,-14.564528649830649,-13.196657994501008,-13.107607839907756,-13.24159560939421,0.7854815194984095,15
0.981156873703003,0.023843228885524505,0.005440425872802734,0.00485371415161012,0.1,3,5,300,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",-9.49214710058701,-11.558854782896896,-14.038686211798145,-12.087930745583224,-12.451679609883682,-11.92585969014979,1.471355775883116,1
0.9650321960449219,0.02492465382596448,0.007118654251098633,0.0037833362190190416,0.1,3,5,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",-11.118609593383912,-12.443592529340906,-13.858803808480662,-12.19906958911343,-12.644420327245886,-12.45289916951296,0.878418231838797,6
0.3257753372192383,0.01302971399849486,0.006881141662597656,0.005990414208833175,0.1,3,10,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",-12.842000017255177,-14.799432452152281,-16.604995260402436,-15.95236549003703,-15.049878335939866,-15.049734311157357,1.2783052389135159,24
0.33562936782836916,0.013667226760176045,0.007429933547973633,0.005281147449310133,0.1,3,10,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",-14.275347723973773,-15.812363935668126,-16.37283802977753,-15.86969355944049,-15.043105278848664,-15.474669705541714,0.73503859037866,27
0.6487682342529297,0.013950000500082589,0.005248498916625976,0.004756673483540766,0.1,3,10,200,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.8}",-9.990222063208591,-12.263385194437816,-15.130013636991958,-13.322763085567468,-13.269657758111686,-12.795208347663504,1.6796139976746298,12
0.6359310150146484,0.012362079330438765,0.00686793327331543,0.004047366216558371,0.1,3,10,200,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 1.0}",-12.221928264264307,-13.525891850226367,-14.278407466494478,-13.19532278514394,-12.970227544807797,-13.238355582187378,0.6739813033251347,14
0.973169994354248,0.021513582840538278,0.009728765487670899,0.0014134533499166257,0.1,3,10,300,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 0.8}",-9.42684820212291,-11.56997511325596,-14.216638582107466,-12.450771746001239,-12.645434715584786,-12.06193367181447,1.569721021224958,3
0.9438155174255372,0.006461599199123818,0.007769775390625,0.004591106899902698,0.1,3,10,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 1.0}",-11.269395316874288,-12.61053201711904,-13.717236144510416,-12.040811678801658,-12.554716843651661,-12.438538400191414,0.8004035545262049,5
0.4435250759124756,0.011242715573630354,0.005695486068725586,0.004000967258062467,0.1,5,2,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",-15.218128093927456,-15.401464275541052,-17.65965418373752,-18.120246467464728,-19.265520426187194,-17.133002689371587,1.578899234693762,45
0.4571354389190674,0.016663801643633465,0.007609748840332031,0.004107417041891791,0.1,5,2,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",-17.014964873958167,-17.43204496344539,-19.733682987470527,-18.284170206022964,-18.26120128111654,-18.14521286240272,0.931887199433583,61
0.865257453918457,0.02397360324943034,0.008206796646118165,0.005299147532053657,0.1,5,2,200,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",-14.564538373299538,-14.976026872859267,-17.159931410476375,-17.42766280369437,-18.78712889213262,-16.583057670492433,1.5849945886758219,42
0.8736601829528808,0.020093976661752663,0.00413970947265625,0.004472151297092671,0.1,5,2,200,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",-16.614148649028632,-16.860530700094994,-19.171818495108134,-17.74562356871257,-17.62976686978069,-17.604377656545005,0.8956927580588184,55
1.2628305912017823,0.02070339027092908,0.00791935920715332,0.00758358059385461,0.1,5,2,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",-14.473060818160251,-14.94422345235543,-17.147029788492436,-17.127154461303814,-18.770609199857105,-16.492415544033808,1.580903026578297,40
1.2943586349487304,0.02253192553246527,0.006028318405151367,0.0034333482714458546,0.1,5,2,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",-16.444605845202688,-16.74079224521424,-19.068007789867462,-17.64217027251671,-17.46583706069303,-17.472282642698826,0.912846087719389,52
0.42127203941345215,0.00578123883423387,0.011056756973266602,0.0062536090284095866,0.1,5,5,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",-15.683342701051098,-15.254718941276451,-17.685103855708732,-18.109259043355948,-19.38986215115253,-17.224457338508948,1.5452476146331584,47
0.44483346939086915,0.021551884999198464,0.0016196250915527343,0.0021879098053712953,0.1,5,5,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",-16.876744396381874,-17.441747819646633,-19.412846992681345,-18.548148538445844,-18.150791538406935,-18.086055857112523,0.8781414610637762,60
0.8524594306945801,0.014291538754358417,0.005854606628417969,0.0035907068491111927,0.1,5,5,200,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.8}",-15.017160267826162,-14.803796302036773,-17.199106814785303,-17.253191654222498,-18.920751483708024,-16.63880130451575,1.5424446439315358,43
0.8776145935058594,0.031149261512531327,0.005255985260009766,0.004533457310105538,0.1,5,5,200,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 1.0}",-16.21200080833127,-16.810452449008043,-18.84723469185507,-17.92325291213387,-17.914085324545233,-17.541405237174693,0.9264444692546022,54
1.2619029521942138,0.011446723522734776,0.008119440078735352,0.005274447854142765,0.1,5,5,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",-14.826510892280417,-14.704489352210745,-17.18826324106343,-17.13719655255661,-18.69252133946367,-16.509796275514976,1.5304130164438348,41
1.3491869926452638,0.057511709525795186,0.011785078048706054,0.002058633962051918,0.1,5,5,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",-15.915695201677922,-16.68967819345319,-18.75886047850965,-17.77546046540211,-17.760335708491134,-17.380006009506797,0.9821438987081178,49
0.4197842121124268,0.007533864050621897,0.006044769287109375,0.004202455021150636,0.1,5,10,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",-14.052790675034126,-15.274668120590126,-16.607568960186843,-17.11872430671973,-18.900248695426946,-16.390800151591556,1.648407310664216,39
0.48381404876708983,0.063860295429902,0.006868982315063476,0.0038917981992708534,0.1,5,10,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",-17.211640081035384,-17.355118791771076,-18.79631526068863,-18.797715543673398,-18.064383234750693,-18.045034582383835,0.6785065733572473,59
0.8390900135040283,0.021980965563811235,0.004863882064819336,0.0031829086317331523,0.1,5,10,200,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.8}",-13.493048312681431,-14.637722293961433,-16.14774240666345,-16.335946402684577,-18.405356871367502,-15.803963257471679,1.6654659871430468,36
0.8860006332397461,0.014115184432374018,0.010622549057006835,0.0043158148137037375,0.1,5,10,200,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 1.0}",-16.514659339978785,-16.54215787401929,-18.217916367927035,-18.00806542076125,-17.67383830111855,-17.39132746076098,0.7256808236018983,51
1.326073169708252,0.037163445510615796,0.007632112503051758,0.0051498544140931544,0.1,5,10,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 0.8}",-13.475097855797113,-14.534898156088303,-15.994655759703456,-16.045185498427212,-18.304105240754463,-15.67078850215411,1.6303818233719831,35
1.2909210205078125,0.026374376423131986,0.005360078811645508,0.005651979222665284,0.1,5,10,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 1.0}",-16.28599986693609,-16.310027095101265,-18.092153630168387,-17.702591081627723,-17.551097190084977,-17.188373772783685,0.7481413370397642,46
0.7851593971252442,0.012455205359917816,0.009018898010253906,0.005063488353227647,0.1,10,2,100,0.8,"{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",-24.91594852259496,-27.35002952567741,-29.34053362863371,-29.675529276168128,-26.762705148273604,-27.60894922026956,1.7495461632114442,102
0.8892926216125489,0.0126340523401513,0.00792698860168457,0.005409912570718536,0.1,10,2,100,1.0,"{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",-40.881603005894306,-43.25510372569446,-42.22573596154181,-46.12833525544659,-37.982266444777466,-42.09460887867092,2.6839386962267793,124
1.4506681442260743,0.02552416815784282,0.007690572738647461,0.009632474311250114,0.1,10,2,200,0.8,"{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",-24.911366456493145,-27.347141879352847,-29.338253904403338,-29.67262678594772,-26.75799949830689,-27.60547770490079,1.7503605805116509,101
1.7687374591827392,0.021785909754277636,0.02064523696899414,0.008048824816337227,0.1,10,2,200,1.0,"{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",-40.88045574376454,-43.255122008025566,-42.225260306147405,-46.12835469139536,-37.98208567837779,-42.09425568554213,2.68410059739956,123
2.157681131362915,0.039275663575970926,0.009845638275146484,0.005161378629495141,0.1,10,2,300,0.8,"{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",-24.911359001806513,-27.347130376018878,-29.338245895840227,-29.6726220981648,-26.757959040703277,-27.605463282506737,1.75036443976449,100
2.0535610198974608,0.04603032568590565,0.014511346817016602,0.010672816103771403,0.1,10,2,300,1.0,"{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",-40.88045570684122,-43.25512200324297,-42.22526027970514,-46.128354666020336,-37.982085668554724,-42.094255664872875,2.68410059544958,122
0.6697506427764892,0.016557203715311417,0.007922220230102538,0.005106028457478019,0.1,10,5,100,0.8,"{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",-23.042409391760632,-25.67885479770417,-25.49706127602636,-28.594127610602182,-24.52976681197304,-25.468443977613276,1.8210847574762747,84
0.7470783710479736,0.01427618241010457,0.005621862411499023,0.0043951171199480355,0.1,10,5,100,1.0,"{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",-31.749253732829263,-36.8879369814183,-32.70248017670208,-39.82870270172396,-30.26113073973524,-34.285900866481775,3.5393168398107377,109
1.335390043258667,0.04123465206218223,0.018890953063964842,0.005651748653690769,0.1,10,5,200,0.8,"{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.8}",-23.039986449933593,-25.664793057999372,-25.48124259026398,-28.578384251780225,-24.53265564089156,-25.459412398173747,1.8156620391742786,83
1.5225262641906738,0.025691975489665893,0.012775373458862305,0.006875822886588743,0.1,10,5,200,1.0,"{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 1.0}",-31.74752067583927,-36.886809980780654,-32.69528681140651,-39.82652462248606,-30.25919143856339,-34.28306670581518,3.5398026935252953,108
1.9433861255645752,0.0257021312532793,0.013321924209594726,0.005439000314723512,0.1,10,5,300,0.8,"{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",-23.04000360090021,-25.66437968588316,-25.48120961496762,-28.578107089328807,-24.532692684449742,-25.45927853510591,1.8155490382174944,82
2.130334424972534,0.034223279495985776,0.008854961395263672,0.006837401516360926,0.1,10,5,300,1.0,"{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",-31.747522843439747,-36.88683687480598,-32.69529126846322,-39.8264881145883,-30.259190994190007,-34.283066019097454,3.5397946061392633,107
0.6000477313995362,0.012318886703572991,0.0057793140411376955,0.004741399399451609,0.1,10,10,100,0.8,"{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",-18.342539434073103,-19.902498837044124,-20.2749864357957,-21.451944926516678,-21.370455510895436,-20.26848502886501,1.1365008462478194,71
0.6522300720214844,0.017425455761762826,0.01086440086364746,0.006457629975655988,0.1,10,10,100,1.0,"{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",-23.14752395774795,-26.437846380609805,-26.73614600901875,-27.89215184194714,-25.661331037648456,-25.97499984539442,1.5850583706363606,89
