mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha_1,param_alpha_2,param_fit_intercept,param_lambda_1,param_lambda_2,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.006498527526855469,0.007968732951665504,0.004964876174926758,0.006413957782824155,1e-05,1e-06,False,0.0001,1e-05,"{'alpha_1': 1e-05, 'alpha_2': 1e-06, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 1e-05}",-834748.2249932801,-833719.8255101722,-824447.4908438777,-823986.5274364388,-835997.6928197116,-830579.9523206961,5247.200173476895,148
0.005826759338378906,0.005685859303305518,0.0009065628051757813,0.0009266261745051155,1e-05,1e-06,False,0.0001,0.0001,"{'alpha_1': 1e-05, 'alpha_2': 1e-06, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 0.0001}",-834748.225001354,-833719.8254936222,-824447.4908494937,-823986.5274444203,-835997.6927987066,-830579.9523175193,5247.2001651229,145
0.0,0.0,0.003122901916503906,0.006245803833007812,1e-05,1e-05,True,1e-06,1e-06,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 1e-06}",-1670.6608819487815,-1566.816364567812,-1778.612222485278,-1432.7828108359745,-1534.1987879945757,-1596.6142135664843,118.51625207020328,16
0.006498527526855469,0.007968732951665504,0.00512089729309082,0.006523291232448943,1e-05,1e-05,True,1e-06,1e-05,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 1e-05}",-1670.6608819490502,-1566.8163645677582,-1778.6122224851424,-1432.7828108360213,-1534.1987879944413,-1596.6142135664825,118.51625207019914,13
0.002404928207397461,0.001202476019841398,0.004328393936157226,0.0064336708136157215,1e-05,1e-05,True,1e-06,0.0001,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 0.0001}",-1670.6608819517262,-1566.8163645672187,-1778.6122224837832,-1432.782810836509,-1534.1987879930969,-1596.6142135664668,118.51625207014997,11
0.006252717971801758,0.007657985474050327,0.0,0.0,1e-05,1e-05,True,1e-05,1e-06,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",-1670.6608787787743,-1566.8163651953307,-1778.612224060925,-1432.782810266212,-1534.1987895539842,-1596.6142135710452,118.51625211973455,44
0.005437231063842774,0.005873863678699397,0.0024374961853027345,0.0033963276435870636,1e-05,1e-05,True,1e-05,1e-05,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 1e-05}",-1670.6608787790426,-1566.816365195276,-1778.612224060789,-1432.7828102662604,-1534.19878955385,-1596.6142135710438,118.5162521197298,42
0.0033046245574951173,0.0056620164884563316,0.00414433479309082,0.006560315466799599,1e-05,1e-05,True,1e-05,0.0001,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 0.0001}",-1670.6608787817192,-1566.816365194737,-1778.6122240594304,-1432.7828102667474,-1534.1987895525049,-1596.6142135710277,118.51625211968116,38
0.00920414924621582,0.007591351554508102,0.0,0.0,1e-05,1e-05,True,0.0001,1e-06,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 1e-06}",-1670.660847078701,-1566.8163714705133,-1778.6122398174014,-1432.782804568584,-1534.1988051480791,-1596.614213616656,118.51625261505026,71
0.004102754592895508,0.004142454201383978,0.0011983394622802734,0.0007482534004295107,1e-05,1e-05,True,0.0001,1e-05,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 1e-05}",-1670.6608470789677,-1566.8163714704606,-1778.612239817266,-1432.7828045686317,-1534.1988051479452,-1596.614213616654,118.5162526150456,68
0.0008116722106933594,0.0010563764415100693,0.005607318878173828,0.006874922151998551,1e-05,1e-05,True,0.0001,0.0001,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 0.0001}",-1670.6608470816452,-1566.816371469921,-1778.6122398159064,-1432.7828045691194,-1534.198805146601,-1596.6142136166386,118.51625261499646,65
0.0013018131256103515,0.0016026919693322476,0.0037409782409667967,0.00601998639833626,1e-05,1e-05,False,1e-06,1e-06,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 1e-06}",-834748.3284452929,-833719.6514048044,-824447.5614879285,-823986.6308877796,-835997.4784767545,-830579.9301405118,5247.109001108022,97
0.007048749923706054,0.00725992497681213,0.0,0.0,1e-05,1e-05,False,1e-06,1e-05,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 1e-05}",-834748.3284461003,-833719.6514031496,-824447.5614884901,-823986.6308885776,-835997.4784746541,-830579.9301401944,5247.109000272762,94
0.0027029037475585936,0.005405807495117186,0.0031377792358398436,0.006275558471679686,1e-05,1e-05,False,1e-06,0.0001,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 0.0001}",-834748.3284541739,-833719.6513866009,-824447.5614941058,-823986.6308965588,-835997.4784536506,-830579.930137018,5247.108991919492,91
0.0035748958587646486,0.003945600659860911,0.0,0.0,1e-05,1e-05,False,1e-05,1e-06,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",-834748.3190403974,-833719.6672325687,-824447.5550656067,-823986.6214829886,-835997.4979624692,-830579.9321568061,5247.117289447676,124
0.006848669052124024,0.008387872983604031,0.0027029037475585936,0.005405807495117187,1e-05,1e-05,False,1e-05,1e-05,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 1e-05}",-834748.3190412048,-833719.6672309138,-824447.5550661684,-823986.6214837866,-835997.4979603688,-830579.9321564884,5247.1172886123,121
0.006255006790161133,0.0076608564042459325,0.002071857452392578,0.004143714904785156,1e-05,1e-05,False,1e-05,0.0001,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 0.0001}",-834748.3190492783,-833719.6672143651,-824447.5550717842,-823986.6214917679,-835997.497939365,-830579.9321533121,5247.117280258935,119
0.0008092880249023438,0.0016185760498046875,0.00110321044921875,0.0022064208984375,1e-05,1e-05,False,0.0001,1e-06,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 1e-06}",-834748.2249924724,-833719.8255118273,-824447.490843316,-823986.5274356408,-835997.6928218125,-830579.9523210138,5247.200174312318,151
0.005607318878173828,0.006874922151998551,0.0005188465118408203,0.0010376930236816405,1e-05,1e-05,False,0.0001,1e-05,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 1e-05}",-834748.22499328,-833719.8255101723,-824447.4908438775,-823986.5274364388,-835997.6928197119,-830579.9523206961,5247.200173476966,148
0.002071857452392578,0.004143714904785156,0.006255006790161133,0.0076608564042459325,1e-05,1e-05,False,0.0001,0.0001,"{'alpha_1': 1e-05, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 0.0001}",-834748.2250013537,-833719.8254936223,-824447.4908494937,-823986.5274444203,-835997.6927987068,-830579.9523175193,5247.200165122907,145
0.005041074752807617,0.005734772445963707,0.0,0.0,1e-05,0.0001,True,1e-06,1e-06,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 1e-06}",-1670.660881948583,-1566.8163645678503,-1778.6122224853787,-1432.782810835939,-1534.1987879946707,-1596.6142135664845,118.51625207020729,17
0.00577392578125,0.007095499000953952,0.0,0.0,1e-05,0.0001,True,1e-06,1e-05,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 1e-05}",-1670.6608819488517,-1566.8163645677964,-1778.6122224852425,-1432.782810835989,-1534.198787994537,-1596.6142135664834,118.516252070202,15
0.006255006790161133,0.0076608564042459325,0.0031750679016113283,0.004179387133499114,1e-05,0.0001,True,1e-06,0.0001,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 0.0001}",-1670.660881951528,-1566.8163645672578,-1778.6122224838841,-1432.7828108364754,-1534.198787993193,-1596.6142135664677,118.5162520701534,12
0.00388031005859375,0.005947588674624226,0.002004671096801758,0.004009342193603516,1e-05,0.0001,True,1e-05,1e-06,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",-1670.6608787785754,-1566.8163651953682,-1778.6122240610264,-1432.7828102661765,-1534.1987895540797,-1596.6142135710454,118.51625211973868,45
0.005696821212768555,0.006221607053766672,0.0,0.0,1e-05,0.0001,True,1e-05,1e-05,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 1e-05}",-1670.6608787788427,-1566.816365195315,-1778.612224060889,-1432.7828102662259,-1534.1987895539453,-1596.6142135710436,118.51625211973311,40
0.003117227554321289,0.006234455108642577,0.0,0.0,1e-05,0.0001,True,1e-05,0.0001,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 0.0001}",-1670.660878781519,-1566.8163651947757,-1778.6122240595316,-1432.7828102667122,-1534.1987895526017,-1596.6142135710281,118.5162521196848,39
0.009547281265258788,0.006359027389869937,0.0,0.0,1e-05,0.0001,True,0.0001,1e-06,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 1e-06}",-1670.6608470785025,-1566.8163714705538,-1778.6122398175019,-1432.7828045685494,-1534.198805148175,-1596.6142136166566,118.51625261505376,72
0.0,0.0,0.004095745086669922,0.0038744596490293682,1e-05,0.0001,True,0.0001,1e-05,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 1e-05}",-1670.66084707877,-1566.8163714704992,-1778.612239817366,-1432.7828045685978,-1534.1988051480396,-1596.6142136166543,118.51625261504907,69
0.003937864303588867,0.006058705135635198,0.002412891387939453,0.004825782775878906,1e-05,0.0001,True,0.0001,0.0001,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 0.0001}",-1670.660847081446,-1566.81637146996,-1778.6122398160078,-1432.7828045690844,-1534.1988051466965,-1596.6142136166388,118.51625261500038,66
0.004320001602172852,0.0033938618532643513,0.0029253482818603514,0.003971662228465001,1e-05,0.0001,False,1e-06,1e-06,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 1e-06}",-834748.3284452922,-833719.6514048061,-824447.5614879278,-823986.6308877786,-835997.4784767566,-830579.9301405123,5247.1090011089655,99
0.002796459197998047,0.003529690312802365,0.003329610824584961,0.004230649807206209,1e-05,0.0001,False,1e-06,1e-05,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 1e-05}",-834748.3284460995,-833719.6514031512,-824447.5614884893,-823986.6308885766,-835997.4784746562,-830579.9301401946,5247.109000273685,96
0.005129718780517578,0.005430529790091976,0.004417562484741211,0.005448751873147719,1e-05,0.0001,False,1e-06,0.0001,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 0.0001}",-834748.3284541729,-833719.6513866025,-824447.5614941051,-823986.6308965578,-835997.4784536525,-830579.9301370182,5247.1089919203205,93
0.006271886825561524,0.004025224158246109,0.0,0.0,1e-05,0.0001,False,1e-05,1e-06,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",-834748.3190403965,-833719.6672325702,-824447.555065606,-823986.6214829878,-835997.4979624712,-830579.9321568063,5247.117289448485,126
0.006061172485351563,0.004949184098134667,0.0022708892822265623,0.003617728214813163,1e-05,0.0001,False,1e-05,1e-05,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 1e-05}",-834748.3190412038,-833719.6672309155,-824447.5550661677,-823986.6214837857,-835997.4979603707,-830579.9321564886,5247.117288613168,123
0.013596105575561523,0.01112719887562576,0.0,0.0,1e-05,0.0001,False,1e-05,0.0001,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 0.0001}",-834748.3190492772,-833719.6672143667,-824447.5550717836,-823986.6214917669,-835997.4979393668,-830579.9321533123,5247.1172802597475,120
0.006263065338134766,0.005127440727678093,0.0023690223693847655,0.003616223619688853,1e-05,0.0001,False,0.0001,1e-06,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 1e-06}",-834748.2249924716,-833719.825511829,-824447.4908433153,-823986.5274356396,-835997.6928218143,-830579.9523210139,5247.200174313238,153
0.00404653549194336,0.0037931254284004927,0.0,0.0,1e-05,0.0001,False,0.0001,1e-05,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 1e-05}",-834748.2249932792,-833719.825510174,-824447.4908438768,-823986.5274364378,-835997.6928197138,-830579.9523206962,5247.20017347788,150
0.01176900863647461,0.006563368064573005,0.002025318145751953,0.004050636291503906,1e-05,0.0001,False,0.0001,0.0001,"{'alpha_1': 1e-05, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 0.0001}",-834748.2250013528,-833719.8254936242,-824447.490849493,-823986.5274444192,-835997.6927987087,-830579.9523175195,5247.2001651238115,147
0.0022230625152587892,0.0044461250305175785,0.0020235061645507814,0.002494957712567683,0.0001,1e-06,True,1e-06,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 1e-06}",-1670.6608822574926,-1566.8163645067013,-1778.6122223318343,-1432.7828108913682,-1534.198787842961,-1596.6142135660716,118.51625206537936,7
0.002134084701538086,0.004027322669108766,0.005892276763916016,0.004818433700720381,0.0001,1e-06,True,1e-06,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 1e-05}",-1670.6608822577596,-1566.816364506648,-1778.6122223316988,-1432.7828108914177,-1534.1987878428265,-1596.6142135660702,118.51625206537426,4
0.0022217273712158204,0.004443454742431641,0.0018064022064208985,0.003612804412841797,0.0001,1e-06,True,1e-06,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 0.0001}",-1670.6608822604362,-1566.8163645061084,-1778.6122223303391,-1432.782810891904,-1534.1987878414814,-1596.6142135660536,118.51625206532547,1
0.0020392417907714845,0.002498016999197538,0.004038810729980469,0.004946513557759418,0.0001,1e-06,True,1e-05,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",-1670.6608790874855,-1566.81636513422,-1778.612223907481,-1432.7828103216061,-1534.1987894023698,-1596.6142135706325,118.51625211491033,34
0.002906608581542969,0.002414642028308192,0.004067802429199218,0.008135604858398437,0.0001,1e-06,True,1e-05,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 1e-05}",-1670.660879087754,-1566.8163651341667,-1778.6122239073454,-1432.782810321655,-1534.1987894022354,-1596.6142135706316,118.51625211490558,32
0.0076275825500488285,0.006446555038297608,0.002016305923461914,0.0033295189792247027,0.0001,1e-06,True,1e-05,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 0.0001}",-1670.660879090428,-1566.8163651336274,-1778.6122239059873,-1432.7828103221411,-1534.1987894008905,-1596.614213570615,118.51625211485697,28
0.0,0.0,0.0009206771850585937,0.0018413543701171875,0.0001,1e-06,True,0.0001,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 1e-06}",-1670.6608473874198,-1566.8163714094019,-1778.6122396639526,-1432.7828046239795,-1534.19880499646,-1596.6142136162428,118.51625261022572,61
0.0047609806060791016,0.004901881781531731,0.0038711071014404298,0.004746064114341651,0.0001,1e-06,True,0.0001,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 1e-05}",-1670.660847387688,-1566.8163714093478,-1778.6122396638182,-1432.7828046240288,-1534.1988049963245,-1596.6142136162414,118.51625261022129,58
0.00404653549194336,0.0037931254284004927,0.0,0.0,0.0001,1e-06,True,0.0001,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 0.0001}",-1670.6608473903643,-1566.8163714088091,-1778.6122396624583,-1432.7828046245152,-1534.198804994981,-1596.6142136162257,118.51625261017219,55
0.006670665740966797,0.003957070747636401,0.0018064022064208985,0.0036128044128417966,0.0001,1e-06,False,1e-06,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 1e-06}",-834748.3292554036,-833719.650074148,-824447.5620391654,-823986.6316956792,-835997.4768477313,-830579.9299824254,5247.108302306154,88
0.005243444442749023,0.004532971439601858,0.0049533843994140625,0.008011358336698094,0.0001,1e-06,False,1e-06,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 1e-05}",-834748.3292562112,-833719.650072493,-824447.562039727,-823986.6316964773,-835997.4768456309,-830579.9299821078,5247.10830147084,85
0.004386043548583985,0.005400167948558035,0.002016305923461914,0.0033295189792247027,0.0001,1e-06,False,1e-06,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 0.0001}",-834748.3292642846,-833719.6500559443,-824447.562045343,-823986.6317044585,-835997.4768246271,-830579.9299789316,5247.108293117451,82
0.004582548141479492,0.003354626255470117,0.0,0.0,0.0001,1e-06,False,1e-05,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",-834748.3198505089,-833719.6659019057,-824447.555616844,-823986.6222908898,-835997.4963334377,-830579.9319987172,5247.116590641366,115
0.008130121231079101,0.00410454055290539,0.0005019664764404297,0.0010039329528808594,0.0001,1e-06,False,1e-05,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 1e-05}",-834748.3198513163,-833719.6659002509,-824447.5556174057,-823986.6222916878,-835997.4963313373,-830579.9319983997,5247.116589806034,113
0.00626826286315918,0.004018892041536198,0.0018064022064208985,0.003612804412841797,0.0001,1e-06,False,1e-05,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 0.0001}",-834748.3198593898,-833719.6658837021,-824447.5556230214,-823986.6222996691,-835997.4963103335,-830579.9319952233,5247.116581452657,110
0.006467437744140625,0.003744299055521907,0.0,0.0,0.0001,1e-06,False,0.0001,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 1e-06}",-834748.2258025919,-833719.8241811004,-824447.4913945551,-823986.528243557,-835997.6911926995,-830579.9521629008,5247.1994754629795,143
0.004889869689941406,0.004564794232263356,0.003288459777832031,0.002707956279324713,0.0001,1e-06,False,0.0001,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 1e-05}",-834748.2258033993,-833719.8241794453,-824447.4913951167,-823986.5282443552,-835997.691190599,-830579.9521625831,5247.199474627559,139
0.010133886337280273,0.006447223601386143,0.00035266876220703126,0.0007053375244140625,0.0001,1e-06,False,0.0001,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 1e-06, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 0.0001}",-834748.2258114731,-833719.8241628954,-824447.4914007327,-823986.5282523367,-835997.6911695937,-830579.9521594063,5247.199466273513,136
0.003274869918823242,0.002524283669180239,0.002021026611328125,0.00404205322265625,0.0001,1e-05,True,1e-06,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 1e-06}",-1670.6608822574724,-1566.8163645067052,-1778.6122223318448,-1432.782810891366,-1534.19878784297,-1596.6142135660716,118.51625206537955,7
0.0082244873046875,0.005712404415319905,0.001308584213256836,0.002617168426513672,0.0001,1e-05,True,1e-06,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 1e-05}",-1670.66088225774,-1566.816364506652,-1778.6122223317088,-1432.7828108914143,-1534.1987878428356,-1596.6142135660702,118.51625206537466,4
0.007171201705932617,0.0054463809107129875,0.00020804405212402344,0.0004160881042480469,0.0001,1e-05,True,1e-06,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 0.0001}",-1670.6608822604176,-1566.8163645061118,-1778.61222233035,-1432.7828108919011,-1534.198787841492,-1596.6142135660546,118.51625206532601,2
0.001102781295776367,0.002205562591552734,0.004038810729980469,0.004946513557759418,0.0001,1e-05,True,1e-05,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",-1670.6608790874654,-1566.8163651342236,-1778.612223907491,-1432.7828103216032,-1534.1987894023791,-1596.6142135706327,118.51625211491056,36
0.004206705093383789,0.003846132741516253,0.00406494140625,0.004978721654947943,0.0001,1e-05,True,1e-05,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 1e-05}",-1670.6608790877342,-1566.81636513417,-1778.6122239073552,-1432.7828103216511,-1534.198789402245,-1596.614213570631,118.51625211490601,31
0.002671337127685547,0.004621539294868457,0.0017143726348876954,0.003428745269775391,0.0001,1e-05,True,1e-05,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 0.0001}",-1670.6608790904108,-1566.816365133631,-1778.6122239059978,-1432.7828103221382,-1534.1987894009017,-1596.614213570616,118.51625211485751,30
0.009087419509887696,0.005143723309956804,0.0009359359741210937,0.0011649365662839547,0.0001,1e-05,True,0.0001,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 1e-06}",-1670.6608473874007,-1566.8163714094053,-1778.6122396639626,-1432.782804623977,-1534.1988049964684,-1596.614213616243,118.51625261022603,62
0.0048005104064941405,0.004161142129136358,0.0038315773010253905,0.003945069471888216,0.0001,1e-05,True,0.0001,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 1e-05}",-1670.6608473876688,-1566.816371409352,-1778.6122396638264,-1432.782804624026,-1534.1988049963343,-1596.6142136162416,118.51625261022093,59
0.002021169662475586,0.004042339324951172,0.0020253658294677734,0.0024968999253878106,0.0001,1e-05,True,0.0001,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 0.0001}",-1670.660847390344,-1566.8163714088134,-1778.612239662469,-1432.7828046245115,-1534.1988049949907,-1596.6142136162257,118.5162526101727,55
0.005220460891723633,0.004722944667606119,0.0032566070556640627,0.004407919333593268,0.0001,1e-05,False,1e-06,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 1e-06}",-834748.3292554036,-833719.6500741481,-824447.5620391654,-823986.6316956789,-835997.4768477315,-830579.9299824254,5247.108302306274,88
0.006124067306518555,0.0037669799217702918,0.0020467758178710936,0.004093551635742187,0.0001,1e-05,False,1e-06,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 1e-05}",-834748.3292562112,-833719.6500724932,-824447.562039727,-823986.6316964772,-835997.4768456311,-830579.9299821078,5247.108301470945,85
0.0049364566802978516,0.004235424779911458,0.0011240005493164062,0.0016035629781219842,0.0001,1e-05,False,1e-06,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 0.0001}",-834748.3292642846,-833719.6500559446,-824447.5620453429,-823986.6317044584,-835997.4768246275,-830579.9299789316,5247.108293117606,82
0.004914569854736328,0.0039209799227857296,0.0036896705627441407,0.004309866519168603,0.0001,1e-05,False,1e-05,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",-834748.3198505088,-833719.6659019059,-824447.5556168439,-823986.6222908897,-835997.496333438,-830579.9319987172,5247.116590641465,115
0.004126882553100586,0.0036635142775671655,1.778602600097656e-05,3.557205200195312e-05,0.0001,1e-05,False,1e-05,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 1e-05}",-834748.3198513162,-833719.665900251,-824447.5556174056,-823986.6222916878,-835997.4963313375,-830579.9319983996,5247.1165898061045,112
0.006456756591796875,0.006288904670036679,0.00202031135559082,0.00404062271118164,0.0001,1e-05,False,1e-05,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 0.0001}",-834748.3198593898,-833719.6658837022,-824447.5556230214,-823986.622299669,-835997.4963103337,-830579.9319952232,5247.116581452748,109
0.004049921035766601,0.004960599728566377,0.002099895477294922,0.002547845050291574,0.0001,1e-05,False,0.0001,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 1e-06}",-834748.2258025919,-833719.8241811005,-824447.491394555,-823986.5282435569,-835997.6911926996,-830579.9521629007,5247.199475463074,142
